source,target,import_specifier,edge_scope,source_role,target_role,reverse_dependency,cycle_edge
src/modules/open-platform/tests/OpenPlatformAiRuntimeConfig.test.ts,src/modules/open-platform/server/platformAiRuntimeConfig.ts,@/modules/open-platform/server/platformAiRuntimeConfig,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiRuntimeConfig.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiRuntimeSmoke.test.ts,src/app/api/v1/open-platform/ai-runtime/smoke/route.ts,@/app/api/v1/open-platform/ai-runtime/smoke/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformAiRuntimeSmoke.test.ts,src/modules/open-platform/server/platformAiProviderConfig.ts,@/modules/open-platform/server/platformAiProviderConfig,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiRuntimeSmoke.test.ts,src/modules/open-platform/server/platformAiRuntimeSmoke.ts,@/modules/open-platform/server/platformAiRuntimeSmoke,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiRuntimeSmoke.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiRuntimeSmoke.test.ts,src/modules/security/server/secretEncryption.ts,@/modules/security/server/secretEncryption,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiUsageCostContract.test.ts,src/modules/open-platform/server/platformAiUsageCostContract.ts,@/modules/open-platform/server/platformAiUsageCostContract,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiUsageCreditsPanel.test.tsx,src/modules/open-platform/components/OpenPlatformAiReadonlyPanel.tsx,@/modules/open-platform/components/OpenPlatformAiReadonlyPanel,internal,test,component,no,no
src/modules/open-platform/tests/OpenPlatformAuditEventsPanel.test.tsx,src/modules/open-platform/components/OpenPlatformAuditEventsPanel.tsx,@/modules/open-platform/components/OpenPlatformAuditEventsPanel,internal,test,component,no,no
src/modules/open-platform/tests/OpenPlatformGovernanceDomain.test.ts,src/modules/open-platform/domain/governance.ts,@/modules/open-platform/domain/governance,internal,test,domain,no,no
src/modules/open-platform/tests/OpenPlatformGovernanceDomain.test.ts,src/modules/security/domain/access-control.ts,@/modules/security/domain/access-control,cross_module_outbound,test,domain,no,no
src/modules/open-platform/tests/OpenPlatformGovernancePanel.test.tsx,src/modules/open-platform/components/OpenPlatformGovernancePanel.tsx,@/modules/open-platform/components/OpenPlatformGovernancePanel,internal,test,component,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementApiContract.test.ts,src/app/api/v1/open-platform/knowledge-management/files/route.ts,@/app/api/v1/open-platform/knowledge-management/files/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementApiContract.test.ts,src/app/api/v1/open-platform/knowledge-management/items/route.ts,@/app/api/v1/open-platform/knowledge-management/items/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementApiContract.test.ts,src/app/api/v1/open-platform/knowledge-management/route.ts,@/app/api/v1/open-platform/knowledge-management/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementApiContract.test.ts,src/modules/open-platform/server/platformKnowledgeManagementApiContract.ts,@/modules/open-platform/server/platformKnowledgeManagementApiContract,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx,src/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel.tsx,@/modules/open-platform/components/OpenPlatformKnowledgeManagementPanel,internal,test,component,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx,src/modules/open-platform/lib/platformKnowledgeManagementViewLoader.ts,@/modules/open-platform/lib/platformKnowledgeManagementViewLoader,internal,test,other,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx,src/modules/open-platform/server/platformKnowledgeManagementApiContract.ts,@/modules/open-platform/server/platformKnowledgeManagementApiContract,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx,src/modules/workspace/components/PlatformConsole.tsx,@/modules/workspace/components/PlatformConsole,cross_module_outbound,test,component,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/files/route.ts,@/app/api/v1/open-platform/knowledge-management/files/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/visibility/route.ts,@/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/visibility/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/items/route.ts,@/app/api/v1/open-platform/knowledge-management/items/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/route.ts,@/app/api/v1/open-platform/knowledge-management/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealApiRoute.test.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealApiRoute.test.ts,src/server/db/client.ts,@/server/db/client,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealCore.test.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealCore.test.ts,src/modules/open-platform/server/platform-knowledge-management-service.ts,@/modules/open-platform/server/platform-knowledge-management-service,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformTenantManagementApiRoute.test.ts,src/app/api/open-platform/tenants/route.ts,@/app/api/open-platform/tenants/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformTenantManagementApiRoute.test.ts,src/modules/open-platform/server/tenant-management-repository.ts,@/modules/open-platform/server/tenant-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/OpenPlatformTenantManagementApiRoute.test.ts,src/modules/security/domain/access-control.ts,@/modules/security/domain/access-control,cross_module_outbound,test,domain,no,no
src/modules/open-platform/tests/OpenPlatformTenantManagementApiRoute.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformTenantManagementApiRoute.test.ts,src/server/db/client.ts,@/server/db/client,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformTenantManagementDomain.test.ts,src/modules/open-platform/domain/tenant-management.ts,@/modules/open-platform/domain/tenant-management,internal,test,domain,no,no
src/modules/open-platform/tests/OpenPlatformTenantManagementPanel.test.tsx,src/modules/open-platform/components/OpenPlatformTenantManagementPanel.tsx,@/modules/open-platform/components/OpenPlatformTenantManagementPanel,internal,test,component,no,no
src/modules/open-platform/tests/OpenPlatformTenantManagementRepository.test.ts,src/modules/open-platform/server/tenant-management-repository.ts,@/modules/open-platform/server/tenant-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/OpenPlatformTenantManagementRepository.test.ts,src/server/db/client.ts,@/server/db/client,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformTenantManagementRepository.test.ts,src/server/db/schema.ts,@/server/db/schema,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformTenantManagementView.test.ts,src/modules/open-platform/domain/tenant-management-view.ts,@/modules/open-platform/domain/tenant-management-view,internal,test,domain,no,no
src/modules/open-platform/tests/OpenPlatformTenantManagementView.test.ts,src/modules/open-platform/domain/tenant-management.ts,@/modules/open-platform/domain/tenant-management,internal,test,domain,no,no
src/modules/open-platform/tests/PackageAiQuotaReadonlyApiRoute.test.ts,src/app/api/v1/open-platform/package-ai-quota/route.ts,@/app/api/v1/open-platform/package-ai-quota/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PackageAiQuotaReadonlyApiRoute.test.ts,src/modules/security/domain/access-control.ts,@/modules/security/domain/access-control,cross_module_outbound,test,domain,no,no
src/modules/open-platform/tests/PackageAiQuotaReadonlyService.test.ts,src/modules/open-platform/server/package-ai-quota-readonly.ts,@/modules/open-platform/server/package-ai-quota-readonly,internal,test,server_service,no,no
src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts,src/app/api/v1/open-platform/plan-catalog/[planId]/versions/route.ts,@/app/api/v1/open-platform/plan-catalog/[planId]/versions/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts,src/app/api/v1/open-platform/plan-catalog/route.ts,@/app/api/v1/open-platform/plan-catalog/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts,src/app/api/v1/open-platform/plan-catalog/versions/[versionId]/publish/route.ts,@/app/api/v1/open-platform/plan-catalog/versions/[versionId]/publish/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts,src/app/api/v1/open-platform/plan-catalog/versions/[versionId]/retire/route.ts,@/app/api/v1/open-platform/plan-catalog/versions/[versionId]/retire/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts,src/app/api/v1/open-platform/plan-catalog/versions/[versionId]/route.ts,@/app/api/v1/open-platform/plan-catalog/versions/[versionId]/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts,src/modules/open-platform/server/plan-catalog-repository.ts,@/modules/open-platform/server/plan-catalog-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts,src/modules/security/domain/access-control.ts,@/modules/security/domain/access-control,cross_module_outbound,test,domain,no,no
src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts,src/server/db/client.ts,@/server/db/client,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlanCatalogDomain.test.ts,src/modules/open-platform/domain/plan-catalog.ts,@/modules/open-platform/domain/plan-catalog,internal,test,domain,no,no
src/modules/open-platform/tests/PlanCatalogRepository.test.ts,src/modules/open-platform/server/plan-catalog-repository.ts,@/modules/open-platform/server/plan-catalog-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlanCatalogRepository.test.ts,src/server/db/client.ts,@/server/db/client,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlanCatalogRepository.test.ts,src/server/db/schema.ts,@/server/db/schema,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformCommercialHealthClient.test.ts,src/modules/open-platform/client/platform-tenant-management-client.ts,@/modules/open-platform/client/platform-tenant-management-client,internal,test,client,no,no
src/modules/open-platform/tests/PlatformCommercialHealthDomain.test.ts,src/modules/audit/domain/audit-event-query.ts,@/modules/audit/domain/audit-event-query,cross_module_outbound,test,domain,no,no
src/modules/open-platform/tests/PlatformCommercialHealthDomain.test.ts,src/modules/open-platform/domain/platform-commercial-health.ts,@/modules/open-platform/domain/platform-commercial-health,internal,test,domain,no,no
src/modules/open-platform/tests/PlatformCommercialHealthDomain.test.ts,src/modules/open-platform/domain/tenant-management.ts,@/modules/open-platform/domain/tenant-management,internal,test,domain,no,no
src/modules/open-platform/tests/PlatformConsoleUx.test.tsx,src/modules/workspace/components/PlatformConsole.tsx,@/modules/workspace/components/PlatformConsole,cross_module_outbound,test,component,no,no
src/modules/open-platform/tests/PlatformEntitlementUsageApiRoute.test.ts,src/app/api/v1/open-platform/tenants/[tenantId]/entitlement-usage/route.ts,@/app/api/v1/open-platform/tenants/[tenantId]/entitlement-usage/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformEntitlementUsageApiRoute.test.ts,src/modules/security/domain/access-control.ts,@/modules/security/domain/access-control,cross_module_outbound,test,domain,no,no
src/modules/open-platform/tests/PlatformKnowledgeAiProviderSafetyAdapter.test.ts,src/modules/open-platform/server/platform-knowledge-ai-provider-adapter.ts,@/modules/open-platform/server/platform-knowledge-ai-provider-adapter,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeAiReadinessEvaluation.test.ts,src/modules/open-platform/server/platform-knowledge-ai-provider-adapter.ts,@/modules/open-platform/server/platform-knowledge-ai-provider-adapter,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeAiReadinessEvaluation.test.ts,src/modules/open-platform/server/platform-knowledge-ai-readiness-evaluation.ts,@/modules/open-platform/server/platform-knowledge-ai-readiness-evaluation,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeAiReadinessEvaluation.test.ts,src/modules/open-platform/server/platform-knowledge-embedding-vector-search-service.ts,@/modules/open-platform/server/platform-knowledge-embedding-vector-search-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeAiReadinessEvaluation.test.ts,src/modules/open-platform/server/platform-knowledge-keyword-search-service.ts,@/modules/open-platform/server/platform-knowledge-keyword-search-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeAiReadinessEvaluation.test.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeAiReadinessEvaluation.test.ts,src/modules/open-platform/server/platform-knowledge-production-governance-policy.ts,@/modules/open-platform/server/platform-knowledge-production-governance-policy,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeAiReadinessEvaluation.test.ts,src/modules/open-platform/server/platform-knowledge-qa-service.ts,@/modules/open-platform/server/platform-knowledge-qa-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeDirectoryManagementApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/directories/[directoryId]/route.ts,@/app/api/v1/open-platform/knowledge-management/directories/[directoryId]/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeDirectoryManagementApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/directories/reorder/route.ts,@/app/api/v1/open-platform/knowledge-management/directories/reorder/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeDirectoryManagementApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/directories/route.ts,@/app/api/v1/open-platform/knowledge-management/directories/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeDirectoryManagementApiRoute.test.ts,src/modules/audit/server/audit-event-repository.ts,@/modules/audit/server/audit-event-repository,cross_module_outbound,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeDirectoryManagementApiRoute.test.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeDirectoryManagementApiRoute.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeDirectoryManagementApiRoute.test.ts,src/server/db/client.ts,@/server/db/client,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks/route.ts,@/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/route.ts,@/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks/route.ts,@/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/route.ts,@/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,src/modules/open-platform/server/platform-knowledge-document-parsing-service.ts,@/modules/open-platform/server/platform-knowledge-document-parsing-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,src/modules/open-platform/server/platform-knowledge-file-management-service.ts,@/modules/open-platform/server/platform-knowledge-file-management-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,src/modules/open-platform/server/platform-knowledge-file-storage.ts,@/modules/open-platform/server/platform-knowledge-file-storage,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,src/modules/security/domain/access-control.ts,@/modules/security/domain/access-control,cross_module_outbound,test,domain,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,src/server/db/client.ts,@/server/db/client,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingService.test.ts,src/modules/institution/server/institution-knowledge-file-parsing-service.ts,@/modules/institution/server/institution-knowledge-file-parsing-service,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingService.test.ts,src/modules/knowledge-base/server/v1-knowledge-base-upload-parse-chunk-runtime.ts,@/modules/knowledge-base/server/v1-knowledge-base-upload-parse-chunk-runtime,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingService.test.ts,src/modules/open-platform/server/platform-knowledge-document-parsing-service.ts,@/modules/open-platform/server/platform-knowledge-document-parsing-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingService.test.ts,src/modules/open-platform/server/platform-knowledge-file-management-service.ts,@/modules/open-platform/server/platform-knowledge-file-management-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingService.test.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingService.test.ts,src/modules/open-platform/server/platform-knowledge-ocr-provider.ts,@/modules/open-platform/server/platform-knowledge-ocr-provider,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchApiRoute.test.ts,src/app/api/institution/knowledge-management/vector-search/route.ts,@/app/api/institution/knowledge-management/vector-search/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/embeddings/route.ts,@/app/api/v1/open-platform/knowledge-management/embeddings/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/vector-search/route.ts,@/app/api/v1/open-platform/knowledge-management/vector-search/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchApiRoute.test.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchApiRoute.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchApiRoute.test.ts,src/server/db/client.ts,@/server/db/client,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchService.test.ts,src/modules/open-platform/server/platform-knowledge-embedding-vector-search-service.ts,@/modules/open-platform/server/platform-knowledge-embedding-vector-search-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchService.test.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/download/route.ts,@/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/download/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,src/app/api/institution/knowledge-management/items/[knowledgeId]/files/route.ts,@/app/api/institution/knowledge-management/items/[knowledgeId]/files/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/download/route.ts,@/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/download/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/route.ts,@/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/route.ts,@/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,src/modules/open-platform/server/platform-knowledge-file-management-service.ts,@/modules/open-platform/server/platform-knowledge-file-management-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,src/modules/open-platform/server/platform-knowledge-file-storage.ts,@/modules/open-platform/server/platform-knowledge-file-storage,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,src/modules/security/domain/access-control.ts,@/modules/security/domain/access-control,cross_module_outbound,test,domain,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,src/server/db/client.ts,@/server/db/client,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementService.test.ts,src/modules/institution/server/institution-knowledge-file-management-service.ts,@/modules/institution/server/institution-knowledge-file-management-service,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementService.test.ts,src/modules/open-platform/server/platform-knowledge-file-management-service.ts,@/modules/open-platform/server/platform-knowledge-file-management-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileManagementService.test.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeFileStorage.test.ts,src/modules/open-platform/server/platform-knowledge-file-storage.ts,@/modules/open-platform/server/platform-knowledge-file-storage,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeIndexingJobService.test.ts,src/modules/open-platform/server/platform-knowledge-document-parsing-service.ts,@/modules/open-platform/server/platform-knowledge-document-parsing-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeIndexingJobService.test.ts,src/modules/open-platform/server/platform-knowledge-indexing-job-service.ts,@/modules/open-platform/server/platform-knowledge-indexing-job-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeIndexingJobService.test.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeIndexingJobService.test.ts,src/modules/open-platform/server/platform-knowledge-ocr-provider.ts,@/modules/open-platform/server/platform-knowledge-ocr-provider,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchApiRoute.test.ts,src/app/api/institution/knowledge-management/search/route.ts,@/app/api/institution/knowledge-management/search/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchApiRoute.test.ts,src/app/api/v1/open-platform/knowledge-management/search/route.ts,@/app/api/v1/open-platform/knowledge-management/search/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchApiRoute.test.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchApiRoute.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchApiRoute.test.ts,src/server/db/client.ts,@/server/db/client,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchService.test.ts,src/modules/open-platform/server/platform-knowledge-keyword-search-service.ts,@/modules/open-platform/server/platform-knowledge-keyword-search-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchService.test.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/PlatformKnowledgeMockContract.test.ts,src/modules/open-platform/mock/platformKnowledge.ts,@/modules/open-platform/mock/platformKnowledge,internal,test,other,no,no
src/modules/open-platform/tests/PlatformKnowledgeProductionGoNoGoAcceptance.test.ts,src/modules/open-platform/server/platform-knowledge-ai-provider-adapter.ts,@/modules/open-platform/server/platform-knowledge-ai-provider-adapter,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeProductionGoNoGoAcceptance.test.ts,src/modules/open-platform/server/platform-knowledge-ai-readiness-evaluation.ts,@/modules/open-platform/server/platform-knowledge-ai-readiness-evaluation,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeProductionGoNoGoAcceptance.test.ts,src/modules/open-platform/server/platform-knowledge-embedding-vector-search-service.ts,@/modules/open-platform/server/platform-knowledge-embedding-vector-search-service,internal,test,server_service,no,no
src/modules/open-platform/tests/PlatformKnowledgeProductionGoNoGoAcceptance.test.ts,src/modules/open-platform/server/platform-knowledge-keyword-search-service.ts,@/modules/open-platform/server/platform-knowledge-keyword-search-service,internal,test,server_service,no,no
